studentID,CourseID,Month,Attendance_Percentage
E0045,CSET211,December,83
E0045,CSET201,July,87
E0045,CSET201,August,88
E0045,CSET201,September,86
E0045,CSET201,October,80
E0045,CSET201,November,85
E0045,CSET201,December,80
E0046,CSET243,July,92
E0046,CSET243,August,95
E0046,CSET243,September,82
E0046,CSET243,October,86
E0046,CSET243,November,85
E0046,CSET243,December,81
E0046,CSET240,July,90
E0046,CSET240,August,89
E0046,CSET240,September,84
E0046,CSET240,October,87
E0046,CSET240,November,80
E0046,CSET240,December,80
E0046,CSET211,July,97
E0046,CSET211,August,88
E0046,CSET211,September,91
E0046,CSET211,October,90
E0046,CSET211,November,89
E0046,CSET211,December,83
E0046,CSET201,July,94
E0046,CSET201,August,89
E0046,CSET201,September,85
E0046,CSET201,October,89
E0046,CSET201,November,87
E0046,CSET201,December,83
E0047,CSET243,July,88
E0047,CSET243,August,85
E0047,CSET243,September,84
E0047,CSET243,October,87
E0047,CSET243,November,80
E0047,CSET243,December,85
E0047,CSET240,July,91
E0047,CSET240,August,87
E0047,CSET240,September,84
E0047,CSET240,October,89
E0047,CSET240,November,80
E0047,CSET240,December,86
E0047,CSET211,July,90
E0047,CSET211,August,89
E0047,CSET211,September,89
E0047,CSET211,October,85
E0047,CSET211,November,87
E0047,CSET211,December,85
E0047,CSET201,July,90
E0047,CSET201,August,89
E0047,CSET201,September,84
E0047,CSET201,October,90
E0047,CSET201,November,88
E0047,CSET201,December,81
E0048,CSET243,July,98
E0048,CSET243,August,100
E0048,CSET243,September,95
E0048,CSET243,October,100
E0048,CSET243,November,99
E0048,CSET243,December,99
E0048,CSET240,July,94
E0048,CSET240,August,88
E0048,CSET240,September,93
E0048,CSET240,October,100
E0048,CSET240,November,100
E0048,CSET240,December,98
E0048,CSET211,July,98
E0048,CSET211,August,100
E0048,CSET211,September,91
E0048,CSET211,October,93
E0048,CSET211,November,97
E0048,CSET211,December,96
E0048,CSET201,July,99
E0048,CSET201,August,100
E0048,CSET201,September,97
E0048,CSET201,October,96
E0048,CSET201,November,98
E0048,CSET201,December,100
E0049,CSET243,July,55
E0049,CSET243,August,57
E0049,CSET243,September,53
E0049,CSET243,October,41
E0049,CSET243,November,46
E0049,CSET243,December,33
E0049,CSET240,July,60
E0049,CSET240,August,56
E0049,CSET240,September,44
E0049,CSET240,October,44
E0049,CSET240,November,42
E0049,CSET240,December,34
E0049,CSET211,July,60
E0049,CSET211,August,50
E0049,CSET211,September,48
E0049,CSET211,October,43
E0049,CSET211,November,38
E0049,CSET211,December,37
E0049,CSET201,July,56
E0049,CSET201,August,58
E0049,CSET201,September,47
E0049,CSET201,October,51
E0049,CSET201,November,39
E0049,CSET201,December,36
E0050,CSET243,July,94
E0050,CSET243,August,94
E0050,CSET243,September,93
E0050,CSET243,October,90
E0050,CSET243,November,94
E0050,CSET243,December,92
E0050,CSET240,July,99
E0050,CSET240,August,95
E0050,CSET240,September,94
E0050,CSET240,October,96
E0050,CSET240,November,99
E0050,CSET240,December,93
E0050,CSET211,July,97
E0050,CSET211,August,100
E0050,CSET211,September,97
E0050,CSET211,October,96
E0050,CSET211,November,92
E0050,CSET211,December,97
E0050,CSET201,July,97
E0050,CSET201,August,100
E0050,CSET201,September,100
E0050,CSET201,October,97
E0050,CSET201,November,94
E0050,CSET201,December,96
E0051,CSET243,July,97
E0051,CSET243,August,100
E0051,CSET243,September,92
E0051,CSET243,October,96
E0051,CSET243,November,94
E0051,CSET243,December,97
E0051,CSET240,July,97
E0051,CSET240,August,100
E0051,CSET240,September,99
E0051,CSET240,October,94
E0051,CSET240,November,93
E0051,CSET240,December,96
E0051,CSET211,July,100
E0051,CSET211,August,96
E0051,CSET211,September,95
E0051,CSET211,October,100
E0051,CSET211,November,95
E0051,CSET211,December,96
E0051,CSET201,July,100
E0051,CSET201,August,93
E0051,CSET201,September,97
E0051,CSET201,October,100
E0051,CSET201,November,98
E0051,CSET201,December,96
E0052,CSET243,July,100
E0052,CSET243,August,99
E0052,CSET243,September,96
E0052,CSET243,October,100
E0052,CSET243,November,97
E0052,CSET243,December,91
E0052,CSET240,July,95
E0052,CSET240,August,98
E0052,CSET240,September,100
E0052,CSET240,October,98
E0052,CSET240,November,93
E0052,CSET240,December,97
E0052,CSET211,July,99
E0052,CSET211,August,96
E0052,CSET211,September,92
E0052,CSET211,October,100
E0052,CSET211,November,99
E0052,CSET211,December,97
E0052,CSET201,July,99
E0052,CSET201,August,95
E0052,CSET201,September,99
E0052,CSET201,October,100
E0052,CSET201,November,97
E0052,CSET201,December,100
E0053,CSET243,July,75
E0053,CSET243,August,72
E0053,CSET243,September,70
E0053,CSET243,October,69
E0053,CSET243,November,68
E0053,CSET243,December,61
E0053,CSET240,July,72
E0053,CSET240,August,69
E0053,CSET240,September,65
E0053,CSET240,October,66
E0053,CSET240,November,64
E0053,CSET240,December,62
E0053,CSET211,July,74
E0053,CSET211,August,76
E0053,CSET211,September,68
E0053,CSET211,October,70
E0053,CSET211,November,66
E0053,CSET211,December,66
E0053,CSET201,July,72
E0053,CSET201,August,66
E0053,CSET201,September,78
E0053,CSET201,October,65
E0053,CSET201,November,67
E0053,CSET201,December,59
E0054,CSET243,July,73
E0054,CSET243,August,69
E0054,CSET243,September,68
E0054,CSET243,October,65
E0054,CSET243,November,64
E0054,CSET243,December,61
E0054,CSET240,July,74
E0054,CSET240,August,69
E0054,CSET240,September,67
E0054,CSET240,October,63
E0054,CSET240,November,65
E0054,CSET240,December,56
E0054,CSET211,July,75
E0054,CSET211,August,72
E0054,CSET211,September,73
E0054,CSET211,October,66
E0054,CSET211,November,64
E0054,CSET211,December,55
E0054,CSET201,July,74
E0054,CSET201,August,67
E0054,CSET201,September,69
E0054,CSET201,October,67
E0054,CSET201,November,63
E0054,CSET201,December,62
E0055,CSET243,July,94
E0055,CSET243,August,88
E0055,CSET243,September,85
E0055,CSET243,October,89
E0055,CSET243,November,85
E0055,CSET243,December,81
E0055,CSET240,July,89
E0055,CSET240,August,88
E0055,CSET240,September,87
E0055,CSET240,October,91
E0055,CSET240,November,89
E0055,CSET240,December,87
E0055,CSET211,July,88
E0055,CSET211,August,90
E0055,CSET211,September,85
E0055,CSET211,October,90
E0055,CSET211,November,84
E0055,CSET211,December,86
E0055,CSET201,July,91
E0055,CSET201,August,84
E0055,CSET201,September,86
E0055,CSET201,October,87
E0055,CSET201,November,84
E0055,CSET201,December,84
E0056,CSET243,July,61
E0056,CSET243,August,55
E0056,CSET243,September,53
E0056,CSET243,October,40
E0056,CSET243,November,43
E0056,CSET243,December,35
E0056,CSET240,July,58
E0056,CSET240,August,54
E0056,CSET240,September,49
E0056,CSET240,October,45
E0056,CSET240,November,40
E0056,CSET240,December,36
E0056,CSET211,July,60
E0056,CSET211,August,53
E0056,CSET211,September,46
E0056,CSET211,October,36
E0056,CSET211,November,38
E0056,CSET211,December,31
E0056,CSET201,July,58
E0056,CSET201,August,52
E0056,CSET201,September,50
E0056,CSET201,October,47
E0056,CSET201,November,42
E0056,CSET201,December,36
E0057,CSET243,July,96
E0057,CSET243,August,98
E0057,CSET243,September,100
E0057,CSET243,October,98
E0057,CSET243,November,94
E0057,CSET243,December,96
E0057,CSET240,July,100
E0057,CSET240,August,100
E0057,CSET240,September,98
E0057,CSET240,October,100
E0057,CSET240,November,91
E0057,CSET240,December,97
E0057,CSET211,July,97
E0057,CSET211,August,100
E0057,CSET211,September,100
E0057,CSET211,October,92
E0057,CSET211,November,98
E0057,CSET211,December,95
E0057,CSET201,July,98
E0057,CSET201,August,99
E0057,CSET201,September,99
E0057,CSET201,October,95
E0057,CSET201,November,99
E0057,CSET201,December,98
E0058,CSET243,July,92
E0058,CSET243,August,88
E0058,CSET243,September,82
E0058,CSET243,October,90
E0058,CSET243,November,87
E0058,CSET243,December,82
E0058,CSET240,July,87
E0058,CSET240,August,94
E0058,CSET240,September,88
E0058,CSET240,October,85
E0058,CSET240,November,84
E0058,CSET240,December,86
E0058,CSET211,July,89
E0058,CSET211,August,91
E0058,CSET211,September,92
E0058,CSET211,October,84
E0058,CSET211,November,85
E0058,CSET211,December,86
E0058,CSET201,July,92
E0058,CSET201,August,92
E0058,CSET201,September,82
E0058,CSET201,October,85
E0058,CSET201,November,83
E0058,CSET201,December,82
E0059,CSET243,July,77
E0059,CSET243,August,70
E0059,CSET243,September,72
E0059,CSET243,October,63
E0059,CSET243,November,59
E0059,CSET243,December,59
E0059,CSET240,July,70
E0059,CSET240,August,73
E0059,CSET240,September,71
E0059,CSET240,October,65
E0059,CSET240,November,63
E0059,CSET240,December,57
E0059,CSET211,July,73
E0059,CSET211,August,72
E0059,CSET211,September,61
E0059,CSET211,October,68
E0059,CSET211,November,65
E0059,CSET211,December,57
E0059,CSET201,July,75
E0059,CSET201,August,70
E0059,CSET201,September,67
E0059,CSET201,October,68
E0059,CSET201,November,62
E0059,CSET201,December,60
E0060,CSET243,July,67
E0060,CSET243,August,70
E0060,CSET243,September,70
E0060,CSET243,October,68
E0060,CSET243,November,59
E0060,CSET243,December,60
E0060,CSET240,July,78
E0060,CSET240,August,72
E0060,CSET240,September,69
E0060,CSET240,October,66
E0060,CSET240,November,66
E0060,CSET240,December,56
E0060,CSET211,July,76
E0060,CSET211,August,75
E0060,CSET211,September,70
E0060,CSET211,October,69
E0060,CSET211,November,63
E0060,CSET211,December,60
E0060,CSET201,July,75
E0060,CSET201,August,73
E0060,CSET201,September,69
E0060,CSET201,October,65
E0060,CSET201,November,65
E0060,CSET201,December,56
E0061,CSET243,July,85
E0061,CSET243,August,91
E0061,CSET243,September,87
E0061,CSET243,October,89
E0061,CSET243,November,87
E0061,CSET243,December,86
E0061,CSET240,July,89
E0061,CSET240,August,90
E0061,CSET240,September,84
E0061,CSET240,October,92
E0061,CSET240,November,85
E0061,CSET240,December,83
E0061,CSET211,July,88
E0061,CSET211,August,90
E0061,CSET211,September,85
E0061,CSET211,October,88
E0061,CSET211,November,85
E0061,CSET211,December,81
E0061,CSET201,July,88
E0061,CSET201,August,89
E0061,CSET201,September,84
E0061,CSET201,October,92
E0061,CSET201,November,89
E0061,CSET201,December,79
E0062,CSET243,July,88
E0062,CSET243,August,90
E0062,CSET243,September,83
E0062,CSET243,October,80
E0062,CSET243,November,87
E0062,CSET243,December,79
E0062,CSET240,July,85
E0062,CSET240,August,92
E0062,CSET240,September,88
E0062,CSET240,October,84
E0062,CSET240,November,86
E0062,CSET240,December,91
E0062,CSET211,July,93
E0062,CSET211,August,87
E0062,CSET211,September,90
E0062,CSET211,October,82
E0062,CSET211,November,86
E0062,CSET211,December,81
E0062,CSET201,July,88
E0062,CSET201,August,84
E0062,CSET201,September,90
E0062,CSET201,October,86
E0062,CSET201,November,87
E0062,CSET201,December,83
E0063,CSET243,July,59
E0063,CSET243,August,54
E0063,CSET243,September,45
E0063,CSET243,October,41
E0063,CSET243,November,38
E0063,CSET243,December,34
E0063,CSET240,July,61
E0063,CSET240,August,53
E0063,CSET240,September,46
E0063,CSET240,October,45
E0063,CSET240,November,40
E0063,CSET240,December,34
E0063,CSET211,July,55
E0063,CSET211,August,60
E0063,CSET211,September,53
E0063,CSET211,October,44
E0063,CSET211,November,36
E0063,CSET211,December,34
E0063,CSET201,July,50
E0063,CSET201,August,50
E0063,CSET201,September,51
E0063,CSET201,October,40
E0063,CSET201,November,35
E0063,CSET201,December,30
E0064,CSET243,July,92
E0064,CSET243,August,95
E0064,CSET243,September,100
E0064,CSET243,October,94
E0064,CSET243,November,93
E0064,CSET243,December,97
E0064,CSET240,July,96
E0064,CSET240,August,97
E0064,CSET240,September,94
E0064,CSET240,October,99
E0064,CSET240,November,95
E0064,CSET240,December,96
E0064,CSET211,July,99
E0064,CSET211,August,98
E0064,CSET211,September,97
E0064,CSET211,October,97
E0064,CSET211,November,99
E0064,CSET211,December,97
E0064,CSET201,July,94
E0064,CSET201,August,99
E0064,CSET201,September,95
E0064,CSET201,October,96
E0064,CSET201,November,95
E0064,CSET201,December,98
E0065,CSET243,July,97
E0065,CSET243,August,87
E0065,CSET243,September,82
E0065,CSET243,October,87
E0065,CSET243,November,84
E0065,CSET243,December,84
E0065,CSET240,July,88
E0065,CSET240,August,80
E0065,CSET240,September,81
E0065,CSET240,October,85
E0065,CSET240,November,86
E0065,CSET240,December,87
E0065,CSET211,July,88
E0065,CSET211,August,85
E0065,CSET211,September,88
E0065,CSET211,October,90
E0065,CSET211,November,86
E0065,CSET211,December,87
E0065,CSET201,July,87
E0065,CSET201,August,88
E0065,CSET201,September,83
E0065,CSET201,October,88
E0065,CSET201,November,83
E0065,CSET201,December,86
E0066,CSET243,July,93
E0066,CSET243,August,97
E0066,CSET243,September,94
E0066,CSET243,October,96
E0066,CSET243,November,96
E0066,CSET243,December,96
E0066,CSET240,July,100
E0066,CSET240,August,100
E0066,CSET240,September,100
E0066,CSET240,October,100
E0066,CSET240,November,95
E0066,CSET240,December,98
E0066,CSET211,July,98
E0066,CSET211,August,95
E0066,CSET211,September,96
E0066,CSET211,October,94
E0066,CSET211,November,92
E0066,CSET211,December,100
E0066,CSET201,July,96
E0066,CSET201,August,96
E0066,CSET201,September,97
E0066,CSET201,October,96
E0066,CSET201,November,97
E0066,CSET201,December,98
E0067,CSET243,July,100
E0067,CSET243,August,95
E0067,CSET243,September,100
E0067,CSET243,October,100
E0067,CSET243,November,99
E0067,CSET243,December,94
E0067,CSET240,July,100
E0067,CSET240,August,97
E0067,CSET240,September,100
E0067,CSET240,October,100
E0067,CSET240,November,96
E0067,CSET240,December,100
E0067,CSET211,July,98
E0067,CSET211,August,95
E0067,CSET211,September,100
E0067,CSET211,October,98
E0067,CSET211,November,96
E0067,CSET211,December,93
E0067,CSET201,July,100
E0067,CSET201,August,100
E0067,CSET201,September,92
E0067,CSET201,October,89
E0067,CSET201,November,99
E0067,CSET201,December,94
E0068,CSET243,July,60
E0068,CSET243,August,54
E0068,CSET243,September,51
E0068,CSET243,October,43
E0068,CSET243,November,40
E0068,CSET243,December,31
E0068,CSET240,July,62
E0068,CSET240,August,55
E0068,CSET240,September,48
E0068,CSET240,October,45
E0068,CSET240,November,40
E0068,CSET240,December,34
E0068,CSET211,July,62
E0068,CSET211,August,60
E0068,CSET211,September,47
E0068,CSET211,October,46
E0068,CSET211,November,40
E0068,CSET211,December,35
E0068,CSET201,July,55
E0068,CSET201,August,52
E0068,CSET201,September,52
E0068,CSET201,October,45
E0068,CSET201,November,38
E0068,CSET201,December,31
E0069,CSET243,July,72
E0069,CSET243,August,68
E0069,CSET243,September,70
E0069,CSET243,October,65
E0069,CSET243,November,65
E0069,CSET243,December,57
E0069,CSET240,July,71
E0069,CSET240,August,74
E0069,CSET240,September,69
E0069,CSET240,October,66
E0069,CSET240,November,67
E0069,CSET240,December,56
E0069,CSET211,July,72
E0069,CSET211,August,71
E0069,CSET211,September,66
E0069,CSET211,October,65
E0069,CSET211,November,63
E0069,CSET211,December,63
E0069,CSET201,July,77
E0069,CSET201,August,73
E0069,CSET201,September,74
E0069,CSET201,October,67
E0069,CSET201,November,63
E0069,CSET201,December,61
E0070,CSET243,July,91
E0070,CSET243,August,89
E0070,CSET243,September,85
E0070,CSET243,October,85
E0070,CSET243,November,92
E0070,CSET243,December,92
E0070,CSET240,July,95
E0070,CSET240,August,84
E0070,CSET240,September,88
E0070,CSET240,October,88
E0070,CSET240,November,88
E0070,CSET240,December,90
E0070,CSET211,July,88
E0070,CSET211,August,89
E0070,CSET211,September,88
E0070,CSET211,October,86
E0070,CSET211,November,86
E0070,CSET211,December,86
E0070,CSET201,July,92
E0070,CSET201,August,91
E0070,CSET201,September,88
E0070,CSET201,October,91
E0070,CSET201,November,88
E0070,CSET201,December,80
E0071,CSET243,July,98
E0071,CSET243,August,99
E0071,CSET243,September,95
E0071,CSET243,October,100
E0071,CSET243,November,100
E0071,CSET243,December,95
E0071,CSET240,July,92
E0071,CSET240,August,95
E0071,CSET240,September,99
E0071,CSET240,October,92
E0071,CSET240,November,98
E0071,CSET240,December,97
E0071,CSET211,July,96
E0071,CSET211,August,95
E0071,CSET211,September,96
E0071,CSET211,October,100
E0071,CSET211,November,97
E0071,CSET211,December,94
E0071,CSET201,July,98
E0071,CSET201,August,100
E0071,CSET201,September,97
E0071,CSET201,October,95
E0071,CSET201,November,94
E0071,CSET201,December,97
E0072,CSET243,July,95
E0072,CSET243,August,86
E0072,CSET243,September,83
E0072,CSET243,October,87
E0072,CSET243,November,86
E0072,CSET243,December,85
E0072,CSET240,July,88
E0072,CSET240,August,92
E0072,CSET240,September,85
E0072,CSET240,October,86
E0072,CSET240,November,86
E0072,CSET240,December,90
E0072,CSET211,July,90
E0072,CSET211,August,91
E0072,CSET211,September,89
E0072,CSET211,October,83
E0072,CSET211,November,87
E0072,CSET211,December,81
E0072,CSET201,July,87
E0072,CSET201,August,90
E0072,CSET201,September,88
E0072,CSET201,October,92
E0072,CSET201,November,84
E0072,CSET201,December,88
E0073,CSET243,July,94
E0073,CSET243,August,91
E0073,CSET243,September,89
E0073,CSET243,October,88
E0073,CSET243,November,81
E0073,CSET243,December,86
E0073,CSET240,July,92
E0073,CSET240,August,85
E0073,CSET240,September,92
E0073,CSET240,October,82
E0073,CSET240,November,84
E0073,CSET240,December,86
E0073,CSET211,July,82
E0073,CSET211,August,87
E0073,CSET211,September,85
E0073,CSET211,October,87
E0073,CSET211,November,89
E0073,CSET211,December,85
E0073,CSET201,July,85
E0073,CSET201,August,86
E0073,CSET201,September,85
E0073,CSET201,October,86
E0073,CSET201,November,85
E0073,CSET201,December,85
E0074,CSET243,July,88
E0074,CSET243,August,98
E0074,CSET243,September,88
E0074,CSET243,October,85
E0074,CSET243,November,85
E0074,CSET243,December,85
E0074,CSET240,July,91
E0074,CSET240,August,94
E0074,CSET240,September,86
E0074,CSET240,October,88
E0074,CSET240,November,82
E0074,CSET240,December,90
E0074,CSET211,July,89
E0074,CSET211,August,91
E0074,CSET211,September,87
E0074,CSET211,October,92
E0074,CSET211,November,84
E0074,CSET211,December,81
E0074,CSET201,July,83
E0074,CSET201,August,89
E0074,CSET201,September,85
E0074,CSET201,October,89
E0074,CSET201,November,88
E0074,CSET201,December,87
E0075,CSET243,July,65
E0075,CSET243,August,49
E0075,CSET243,September,47
E0075,CSET243,October,47
E0075,CSET243,November,40
E0075,CSET243,December,36
E0075,CSET240,July,59
E0075,CSET240,August,52
E0075,CSET240,September,53
E0075,CSET240,October,45
E0075,CSET240,November,44
E0075,CSET240,December,37
E0075,CSET211,July,61
E0075,CSET211,August,58
E0075,CSET211,September,42
E0075,CSET211,October,44
E0075,CSET211,November,36
E0075,CSET211,December,34
E0075,CSET201,July,58
