studentID,Current_CGPA,Total_Backlogs,Semester_Score,CGPA_Trend,Grade_Trend,Backlog_Trend
E2191,8.89,0,83.75,0.04,-0.1,-1
E2192,6.12,1,71.5,0.08,0.7,0
E2193,4.8,2,51.6875,-0.03,0.51,0
E2194,6.14,2,47.875,-0.06,-1.07,0
E2195,8.47,0,76.6875,-0.03,-0.23,-1
E2196,9.0,0,86.625,0.07,2.02,0
E2197,7.84,0,72.1875,0.02,0.64,-1
E2198,8.2,0,79.0,0.08,-0.16,0
E2199,8.03,0,79.4375,0.03,0.15,-1
E2200,6.06,0,69.4375,-0.02,-1.18,0
E2201,7.51,0,78.0,0.1,0.85,0
E2202,7.57,0,73.625,-0.03,-0.75,0
E2203,7.88,0,78.3125,0.01,-0.1,0
E2204,7.91,0,80.375,-0.04,-0.3,0
E2205,6.45,0,70.4375,0.05,0.47,-1
E2206,5.52,1,51.75,0.03,0.52,0
E2207,9.13,0,82.5625,0.04,-0.25,0
E2208,8.16,0,77.25,0.08,0.02,0
E2209,8.03,0,70.875,-0.04,-0.95,0
E2210,8.88,0,73.375,0.09,1.07,0
E2211,8.39,0,77.5,0.06,0.96,0
E2212,5.75,1,51.1875,0.0,-0.2,-1
E2213,7.06,1,69.25,-0.1,-0.91,0
E2214,7.8,0,80.0,0.09,1.56,-1
E2215,7.19,0,71.0,0.05,1.19,0
E2216,6.93,1,76.0625,-0.04,-1.17,0
E2217,7.92,0,76.125,0.07,0.47,-1
E2218,9.23,0,84.5,0.04,-0.02,0
E2219,8.2,0,78.625,0.08,0.49,0
E2220,7.9,0,79.6875,-0.03,0.21,0
E2221,7.75,0,74.1875,0.06,-0.26,-1
E2222,9.26,0,86.25,0.08,0.5,0
E2223,8.89,0,74.0625,-0.04,-1.35,0
E2224,8.13,0,78.6875,-0.01,0.28,0
E2225,7.91,0,79.9375,-0.05,-0.86,0
E2226,8.24,0,73.0625,0.02,0.47,-1
E2227,6.76,1,75.4375,-0.04,-0.97,0
E2228,8.05,0,78.0,0.04,0.07,0
E2229,5.74,1,53.0,-0.13,-0.2,0
E2230,8.76,0,87.25,0.04,0.18,-1
E2231,7.75,0,85.9375,0.06,-0.2,0
E2232,7.86,0,80.875,-0.04,-0.55,0
E2233,8.24,0,79.4375,0.09,2.13,0
E2234,7.85,0,76.5,0.08,1.97,0
E2235,7.7,0,76.6875,0.05,0.29,0
E2236,6.9,0,72.4375,0.02,0.6,0
E2237,7.81,0,83.3125,0.08,0.54,0
E2238,5.67,1,45.625,-0.15,-0.88,0
E2239,7.87,0,75.5,-0.04,0.17,0
E2240,5.21,1,47.6875,-0.14,-1.73,2
E2241,7.65,0,77.9375,0.07,0.17,-1
E2242,9.22,0,85.3125,0.01,0.73,0
E2243,9.08,0,85.25,0.09,1.53,0
E2244,9.11,0,90.0625,0.15,0.5,0
E2245,7.01,1,74.0,0.07,0.3,0
E2246,8.13,0,75.375,0.03,-0.58,0
E2247,9.08,0,84.375,0.01,-0.54,-1
E2248,7.58,0,77.8125,0.07,0.79,0
E2249,7.48,1,74.5,0.02,0.08,1
E2250,7.89,0,78.3125,-0.03,-1.01,0
E2251,6.3,1,70.6875,-0.08,-0.44,-1
E2252,9.1,0,87.3125,0.14,2.49,0
E2253,8.55,0,79.9375,0.05,0.44,0
E2254,6.62,0,66.8125,0.07,0.79,0
E2255,6.12,1,78.5,0.08,0.09,0
E2256,7.04,1,75.0625,0.01,0.18,0
E2257,6.13,0,68.6875,0.0,0.4,-1
E2258,8.28,0,78.0625,0.01,-0.5,0
E2259,7.71,0,77.1875,-0.0,0.44,0
E2260,5.25,2,52.125,-0.09,-0.93,1
E2261,7.9,0,82.25,0.07,0.92,0
E2262,6.99,0,66.9375,0.02,0.63,0
E2263,7.64,0,76.5625,0.08,0.57,0
E2264,8.89,0,84.0625,0.07,0.18,0
E2265,5.63,2,54.5625,-0.05,0.38,1
E2266,7.79,0,79.75,0.04,1.19,-1
E2267,9.14,0,86.0,0.09,1.61,0
E2268,5.83,2,52.125,-0.02,-0.27,0
E2269,7.32,1,74.0,-0.05,-0.06,0
E2270,8.01,0,82.1875,0.03,0.42,0
E2271,8.43,0,76.625,-0.03,-0.58,0
E2272,5.55,1,46.1875,-0.1,-0.77,1
E2273,5.48,1,51.75,-0.08,-1.35,0
E2274,7.83,0,78.0,0.05,-0.5,0
E2275,8.04,0,77.0625,0.09,1.9,0
E2276,7.33,1,71.8125,0.02,1.06,0
E2277,8.3,1,73.8125,0.05,0.93,0
E2278,8.77,0,83.3125,0.08,1.64,0
E2279,8.07,0,77.25,0.05,0.42,-1
E2280,8.14,0,80.4375,-0.04,-0.34,0
E2281,8.28,0,76.0625,-0.01,-0.99,0
E2282,5.5,1,49.9375,-0.11,-0.91,0
E2283,8.74,0,73.0625,0.02,-0.11,0
E2284,8.88,0,87.25,0.01,0.9,0
E2285,7.8,1,68.1875,-0.07,-0.14,0
E2286,9.05,0,84.25,0.04,-0.37,0
E2287,5.22,3,52.4375,0.04,-0.67,0
E2288,9.06,0,84.6875,0.05,0.19,0
E2289,7.75,0,79.5625,0.02,0.74,0
E2290,9.02,0,84.5625,0.03,-0.32,0
E2291,8.22,0,80.25,0.04,0.48,0
E2292,7.98,0,80.5625,-0.01,-0.82,0
E2293,5.53,2,49.8125,-0.15,-0.92,0
E2294,8.04,0,73.625,0.03,0.08,0
E2295,5.54,2,47.25,-0.2,-0.84,0
E2296,7.9,0,79.375,-0.05,-1.31,0
E2297,6.52,0,66.25,-0.06,-0.99,1
E2298,8.08,0,73.6875,-0.04,-0.63,0
E2299,7.7,0,78.5625,-0.03,-0.65,0
E2300,7.83,0,83.0625,0.0,-0.2,0
E2301,7.81,0,78.8125,0.07,1.08,0
E2302,5.86,1,50.0,-0.06,-1.28,0
E2303,8.11,0,78.625,0.03,0.92,-1
E2304,9.04,0,81.0,0.04,0.53,-1
E2305,7.93,0,79.6875,0.09,1.29,0
E2306,8.89,0,82.5,0.06,0.26,-1
E2307,5.33,3,50.0,-0.18,-2.59,0
E2308,8.65,0,75.5,0.04,1.32,0
E2309,8.88,0,86.625,0.02,1.13,-1
E2310,8.34,0,71.3125,0.0,-0.62,0
E2311,7.06,1,71.75,0.0,-0.86,0
E2312,7.94,0,74.0625,0.08,1.32,0
E2313,5.35,2,50.875,-0.08,-0.92,1
E2314,7.89,0,79.1875,0.06,1.46,0
E2315,8.1,0,81.625,0.1,0.56,0
E2316,8.99,0,85.5,0.02,0.56,0
E2317,8.6,0,87.3125,0.04,0.66,0
E2318,8.44,0,77.0625,0.01,-0.51,0
E2319,7.99,0,73.75,0.01,-0.82,0
E2320,8.65,0,82.5625,0.06,-0.31,0
E2321,5.64,1,53.5,0.03,0.24,0
E2322,7.94,0,76.5,0.06,-0.14,-1
E2323,8.91,0,84.9375,0.09,1.27,0
E2324,4.86,2,53.0625,-0.12,-1.06,-1
E2325,8.51,0,76.5625,0.07,0.24,0
E2326,5.59,3,51.0625,0.04,-0.41,1
E2327,8.93,0,84.9375,0.12,0.57,0
E2328,7.88,0,76.6875,-0.05,-0.44,0
E2329,7.91,0,77.0625,0.05,0.12,0
E2330,8.64,0,76.625,-0.04,0.14,0
E2331,7.87,0,71.1875,-0.01,-0.61,0
E2332,8.01,0,80.9375,-0.04,-1.3,0
E2333,7.91,0,79.0625,0.04,0.88,-1
E2334,9.13,0,85.125,0.1,0.22,0
E2335,7.83,0,76.875,-0.03,0.18,0
E2336,6.28,1,51.1875,-0.1,-0.37,2
E2337,8.21,0,77.8125,0.02,-0.47,-1
E2338,7.99,0,78.3125,0.01,0.26,0
E2339,9.14,0,82.4375,0.02,-0.57,-1
E2340,7.48,0,74.875,0.01,-0.23,-1
E2341,8.53,0,86.125,0.11,0.29,0
E2342,7.94,0,76.375,-0.04,0.25,0
E2343,8.32,0,76.8125,-0.04,-0.57,0
E2344,7.95,0,80.1875,0.0,-0.4,0
E2345,8.7,0,82.875,0.14,2.12,0
E2346,7.7,0,79.4375,0.05,0.62,0
E2347,6.63,1,68.0,0.04,1.11,0
E2348,8.14,0,73.5,0.0,0.1,0
E2349,6.88,0,73.6875,0.02,0.67,0
E2350,5.7,0,54.875,-0.2,-0.99,-1
E2351,8.62,0,85.375,0.1,0.77,0
E2352,6.79,0,68.6875,0.08,1.63,0
E2353,8.45,0,77.375,0.04,-0.25,0
E2354,7.67,1,71.25,0.07,0.43,-1
E2355,6.74,0,64.5,0.04,0.52,0
E2356,7.18,0,72.375,-0.08,0.01,0
E2357,9.24,0,85.0,0.14,0.77,0
E2358,6.83,0,72.9375,-0.09,-1.0,0
E2359,7.3,0,71.75,0.01,-0.37,1
E2360,9.2,0,86.3125,0.02,0.61,0
E2361,8.69,0,83.4375,0.0,-0.08,0
E2362,6.67,1,69.75,-0.02,0.21,0
E2363,8.06,0,75.1875,-0.01,0.85,0
E2364,7.52,0,78.6875,0.02,-0.32,-1
E2365,8.57,0,79.75,0.04,-0.39,0
E2366,8.06,0,83.9375,-0.04,0.15,0
E2367,7.89,0,81.1875,-0.03,0.24,0
E2368,8.15,0,77.3125,0.03,0.6,0
E2369,8.47,0,77.625,0.0,-0.96,0
E2370,7.25,0,77.875,0.06,0.87,0
E2371,8.8,0,87.375,0.1,-0.18,0
E2372,7.8,0,85.0625,0.08,1.48,0
E2373,6.55,0,79.625,0.04,0.76,-1
E2374,4.78,2,50.875,-0.09,-1.23,1
E2375,7.98,0,72.0625,0.03,1.1,0
E2376,8.52,0,81.1875,-0.01,-0.89,0
E2377,8.91,0,81.3125,0.05,1.1,0
E2378,6.71,1,72.5625,0.06,0.09,0
E2379,8.11,0,68.3125,0.02,1.17,0
E2380,8.66,0,82.1875,0.12,1.23,0
E2381,8.15,0,79.625,0.07,0.3,0
E2382,8.17,0,77.75,0.08,2.08,0
E2383,7.8,0,71.875,0.09,0.7,0
E2384,8.02,0,77.0625,0.01,0.64,0
E2385,6.93,1,65.75,-0.04,-1.23,0
E2386,9.37,0,84.625,0.09,0.87,0
E2387,7.67,0,80.1875,0.01,-0.07,0
E2388,8.98,0,83.625,0.09,1.14,0
E2389,5.37,1,49.875,-0.02,0.83,1
E2390,7.17,0,65.9375,0.04,0.65,0
E2391,7.63,0,75.1875,0.01,-0.11,0
E2392,9.43,0,85.5,0.03,1.26,0
E2393,8.56,0,83.1875,0.06,1.23,0
E2394,7.99,0,75.6875,-0.03,-0.82,0
E2395,8.8,0,88.25,0.13,0.5,0
E2396,7.3,1,74.9375,-0.03,-0.25,1
E2397,5.36,1,50.3125,-0.16,-1.32,0
E2398,5.68,1,50.4375,-0.19,-1.36,0
E2399,8.45,0,77.5625,0.05,1.01,-1
E2400,9.3,0,87.1875,0.1,1.92,0
E2401,8.92,0,87.0,0.05,0.07,0
E2402,7.74,0,76.5,-0.04,0.01,0
E2403,7.01,0,75.5625,-0.02,0.35,-1
E2404,6.09,0,71.0625,-0.04,-0.27,0
E2405,7.63,0,70.8125,0.04,0.66,0
E2406,5.34,1,55.6875,-0.05,0.36,1
E2407,7.74,0,78.0625,0.0,0.55,0
E2408,8.47,0,79.5625,-0.02,0.1,0
E2409,5.49,2,50.8125,0.05,0.34,-1
E2410,7.59,1,71.0625,-0.01,-0.4,0
E2411,8.7,0,82.5625,0.05,1.12,0
E2412,7.29,1,64.3125,-0.07,-1.48,0
E2413,8.03,0,76.9375,0.02,0.81,-1
E2414,8.04,0,79.25,-0.05,-0.48,0
E2415,7.91,0,78.0625,0.03,0.72,-1
E2416,9.19,0,81.5625,0.14,2.27,0
E2417,5.95,1,51.8125,-0.1,0.38,0
E2418,7.72,0,71.3125,-0.09,-1.73,0
E2419,5.81,2,50.1875,-0.19,-2.4,0
E2420,7.46,0,80.0,0.01,0.75,0
E2421,8.02,0,76.75,-0.03,0.56,0
E2422,7.88,0,78.125,-0.05,-0.06,-1
E2423,8.16,0,77.9375,0.06,0.32,0
E2424,7.89,0,79.125,0.02,0.01,0
E2425,6.9,1,70.5,-0.04,-0.47,0
E2426,7.25,1,71.4375,0.08,1.93,-1
E2427,7.76,0,78.9375,-0.03,-0.09,-1
E2428,5.9,2,53.3125,0.04,0.35,-1
E2429,8.24,0,76.6875,-0.0,0.12,0
E2430,5.47,0,50.5625,0.02,-0.55,0
E2431,9.17,0,83.0,0.09,1.29,0
E2432,7.86,0,78.1875,0.07,1.63,0
E2433,4.91,3,56.375,0.05,-0.55,0
E2434,8.25,0,80.125,-0.01,-0.71,-1
E2435,9.09,0,84.5,0.14,1.36,-1
E2436,9.1,0,85.9375,0.06,0.61,0
E2437,7.39,1,73.0625,-0.02,-0.77,0
E2438,7.69,0,79.5625,0.0,-0.82,0
E2439,8.86,0,74.6875,0.03,-0.02,0
E2440,9.24,0,89.0625,0.02,0.37,0
E2441,5.23,2,51.75,-0.06,-0.32,0
E2442,5.53,2,50.25,-0.06,0.44,1
E2443,8.12,0,74.0625,0.06,0.82,0
E2444,7.15,1,77.125,0.07,1.6,-1
E2445,8.82,0,89.375,0.07,0.21,0
E2446,8.19,0,76.25,-0.0,-0.83,-1
E2447,6.93,1,80.125,-0.05,-0.24,-1
E2448,7.74,0,78.6875,-0.02,-1.06,0
E2449,6.32,1,73.0,-0.09,-0.8,0
E2450,8.12,0,76.4375,0.0,-0.92,0
E2451,5.63,2,55.5,-0.13,-0.95,2
E2452,8.77,0,83.5625,0.14,1.32,-1
E2453,9.34,0,85.125,0.08,0.93,0
E2454,7.87,0,74.0,0.0,-1.0,-1
E2455,8.97,0,83.3125,0.09,-0.15,0
E2456,8.14,0,77.6875,-0.03,0.52,0
E2457,8.83,0,87.5625,0.07,0.79,0
E2458,7.45,0,77.5,0.04,1.31,0
E2459,8.06,0,79.5625,0.02,-0.41,-1
E2460,8.46,0,81.375,0.01,-0.05,0
E2461,7.92,0,75.75,0.1,1.7,-1
E2462,7.35,1,66.9375,0.08,1.19,0
E2463,8.23,0,70.3125,0.04,-0.36,0
E2464,9.28,0,83.0,0.09,1.97,-1
E2465,5.2,1,53.25,-0.04,0.4,0
E2466,7.68,0,74.4375,-0.02,-1.07,0
E2467,7.9,0,79.5,0.01,-0.9,0
E2468,5.83,2,52.875,-0.19,-2.08,-1
E2469,6.06,3,52.75,-0.08,-0.26,2
E2470,9.46,0,83.0625,0.08,1.62,0
E2471,7.88,0,74.625,-0.02,-1.18,0
E2472,8.0,0,79.625,0.09,1.01,0
E2473,8.19,0,79.875,0.09,0.38,0
E2474,6.84,1,75.75,0.04,-0.06,0
E2475,7.95,0,73.875,0.03,0.22,0
E2476,8.62,0,76.8125,0.08,1.25,-1
E2477,7.96,0,74.6875,-0.03,-0.81,0
E2478,7.79,0,80.4375,0.07,0.31,0
E2479,7.41,0,83.6875,-0.03,0.12,0
E2480,7.72,0,73.125,0.07,0.34,-1
E2481,7.52,0,81.5625,-0.01,0.02,0
E2482,8.11,0,80.1875,0.08,0.99,0
E2483,6.26,1,72.0625,0.09,1.14,0
E2484,9.3,0,86.4375,0.02,-0.52,-1
E2485,5.65,3,48.3125,-0.08,-1.46,1
E2486,8.16,0,81.625,0.1,1.75,0
E2487,7.8,0,76.4375,0.02,-0.59,0
E2488,5.04,2,55.0625,0.02,-0.48,0
E2489,8.27,0,76.9375,0.04,1.11,0
E2490,7.9,0,78.0625,0.01,0.41,0
E2491,5.64,0,52.5625,-0.13,-0.72,2
E2492,9.41,0,81.6875,0.03,1.11,-1
E2493,8.13,0,78.8125,0.06,0.96,0
E2494,7.85,0,76.625,0.01,-0.31,-1
E2495,7.58,0,70.4375,0.0,0.63,0
E2496,8.27,0,76.75,0.02,-0.13,0
E2497,9.11,0,83.125,0.09,1.63,0
E2498,7.29,1,68.0625,0.07,1.31,0
E2499,8.35,0,78.5,0.1,2.32,0
E2500,9.18,0,89.25,0.06,0.06,0
E2501,7.92,0,77.875,0.07,0.39,0
E2502,9.23,0,83.75,0.11,1.18,0
E2503,6.12,1,49.5,-0.06,0.27,2
E2504,8.1,0,76.1875,0.09,0.98,-1
E2505,8.93,0,83.3125,0.03,0.92,0
E2506,8.78,0,87.25,0.02,0.74,0
E2507,9.41,0,81.1875,0.13,1.54,0
E2508,5.46,2,55.875,-0.09,-1.68,1
E2509,8.18,0,80.375,0.08,0.08,-1
E2510,9.02,0,86.0,0.13,0.59,0
E2511,6.58,0,74.9375,-0.09,-1.74,-1
E2512,6.84,0,70.375,0.08,0.16,0
E2513,5.65,1,47.125,-0.09,-1.52,-1
E2514,7.92,0,81.0,0.03,1.22,0
E2515,7.65,0,81.0625,0.04,0.84,0
E2516,5.59,1,50.6875,0.03,1.13,2
E2517,5.04,1,53.5,-0.2,-1.18,1
E2518,7.77,0,79.5625,0.02,-0.06,0
E2519,8.08,0,71.875,0.05,0.29,0
E2520,8.94,0,86.0625,0.11,0.49,0
E2521,9.1,0,84.4375,0.1,0.72,0
E2522,6.52,1,71.5625,-0.07,-0.53,0
E2523,5.54,1,52.75,-0.13,-0.97,0
E2524,6.31,0,68.875,-0.03,-1.28,1
E2525,9.1,0,86.0,0.12,2.55,-1
E2526,6.65,0,69.25,-0.04,-0.62,0
E2527,4.95,3,51.8125,-0.15,-1.68,1
E2528,7.45,1,74.75,0.09,0.98,1
E2529,5.83,0,51.125,-0.2,-0.97,1
E2530,5.78,2,48.875,0.05,0.03,0
E2531,8.18,0,75.875,0.05,-0.45,0
E2532,7.14,1,74.0,0.07,0.29,0
E2533,9.13,0,82.875,0.04,0.65,0
E2534,7.72,0,76.3125,-0.05,-0.13,0
E2535,7.53,0,84.0,0.06,1.46,0
E2536,8.01,0,76.1875,0.08,1.78,0
E2537,8.86,0,83.1875,0.11,0.96,-1
E2538,7.44,0,73.5625,-0.03,-0.9,0
E2539,7.84,0,81.875,0.06,0.43,0
E2540,8.05,0,80.5,0.07,1.51,0
E2541,7.68,0,79.5625,0.05,0.71,0
E2542,6.31,0,75.25,0.05,0.61,0
E2543,8.63,0,78.9375,0.08,0.84,0
E2544,8.83,0,82.25,0.09,0.99,0
E2545,8.33,0,78.3125,-0.04,-1.07,0
E2546,7.92,0,75.75,0.02,-0.49,0
E2547,7.97,0,76.75,-0.04,0.28,0
E2548,7.71,0,81.6875,0.01,-0.1,0
E2549,9.07,0,86.0625,0.06,1.16,0
E2550,9.0,0,86.375,0.01,-0.57,0
E2551,6.4,1,75.8125,-0.03,-0.21,0
E2552,7.86,1,70.9375,-0.08,-1.51,-1
E2553,8.31,0,77.875,0.07,0.34,0
E2554,5.75,2,52.0,0.04,0.29,1
E2555,9.17,0,81.625,0.01,-0.57,0
E2556,9.03,0,85.1875,0.14,0.4,0
E2557,7.99,0,79.5625,0.03,0.37,0
E2558,7.52,0,76.9375,-0.01,-0.74,-1
E2559,7.43,1,72.1875,-0.08,-0.44,0
E2560,7.5,0,76.1875,0.03,0.75,0
E2561,7.57,0,73.4375,0.07,0.03,0
E2562,8.07,0,75.0625,0.06,1.29,0
E2563,9.21,0,85.5625,0.01,0.72,0
E2564,8.69,0,78.25,0.01,0.81,-1
E2565,9.12,0,89.625,0.06,1.08,0
E2566,7.9,0,77.5,-0.01,-0.68,0
E2567,5.13,3,51.5,-0.14,-1.27,1
E2568,8.02,0,78.75,-0.01,-1.05,0
E2569,8.74,0,84.6875,0.12,1.31,0
E2570,7.84,0,81.625,0.09,1.16,0
E2571,7.8,0,81.9375,0.01,0.02,0
E2572,5.09,3,51.1875,0.03,0.1,2
E2573,7.75,0,73.3125,-0.0,0.56,0
E2574,9.24,0,89.875,0.07,0.98,-1
E2575,9.14,0,84.9375,0.03,0.2,0
E2576,5.77,0,52.25,-0.04,-0.92,1
E2577,7.9,0,78.8125,0.1,0.07,-1
E2578,5.88,1,53.0,-0.05,-0.64,-1
E2579,7.89,0,82.0625,0.0,-0.54,-1
E2580,7.91,0,85.1875,0.05,1.38,0
E2581,8.12,0,78.25,-0.03,-0.12,0
E2582,5.49,1,77.75,0.08,0.67,0
E2583,7.93,0,78.8125,0.03,-0.32,-1
E2584,8.89,0,85.625,0.07,0.43,0
E2585,8.99,0,86.0,0.09,0.93,0
E2586,9.16,0,79.5,0.09,0.31,0
E2587,7.96,0,81.125,-0.04,-0.97,0
E2588,8.22,0,74.875,0.05,-0.43,0
E2589,8.94,0,83.75,0.04,0.38,0
E2590,7.94,0,76.1875,0.06,1.19,0
E2591,7.63,0,77.25,0.06,0.7,0
E2592,5.58,3,52.6875,0.0,-0.25,1
E2593,7.32,0,69.75,0.01,0.11,0
E2594,5.7,1,52.125,-0.07,0.07,0
E2595,9.36,0,83.125,0.02,-0.55,0
E2596,7.8,0,78.5,0.07,0.46,0
E2597,6.89,1,87.625,-0.05,0.4,-1
E2598,8.42,0,78.9375,0.02,1.04,-1
E2599,8.87,0,83.125,0.04,1.04,0
E2600,9.17,0,84.25,0.02,-0.35,0
E2601,7.21,1,64.9375,0.03,-0.31,0
E2602,7.29,0,78.5,-0.09,-1.24,0
E2603,7.61,0,80.0,0.06,-0.07,-1
E2604,8.24,0,79.4375,-0.0,-0.67,0
E2605,6.78,0,80.25,-0.1,-0.51,-1
E2606,7.72,0,77.4375,0.03,0.11,0
E2607,5.83,0,51.6875,-0.19,-0.98,-1
E2608,6.69,1,66.0,-0.04,-0.0,0
E2609,7.68,0,77.5,0.06,0.36,0
E2610,7.65,0,81.4375,-0.04,-1.28,0
E2611,9.08,0,85.8125,0.13,2.09,-1
E2612,6.75,1,73.3125,-0.1,-1.95,0
E2613,8.02,0,70.8125,-0.01,0.01,0
E2614,6.85,0,66.625,0.05,1.22,0
E2615,8.15,0,80.5,-0.0,-0.48,0
E2616,7.77,0,78.4375,-0.03,-0.68,0
E2617,7.43,0,78.9375,0.0,-0.05,0
E2618,9.38,0,86.625,0.04,0.7,0
E2619,6.1,2,48.625,0.01,-0.24,2
E2620,8.54,0,81.0625,-0.0,-0.45,-1
E2621,5.48,2,48.6875,-0.0,-0.57,-1
E2622,5.32,1,56.3125,0.02,-0.21,0
E2623,8.99,0,85.875,0.07,1.6,0
E2624,7.49,0,75.8125,0.09,1.36,0
E2625,7.92,0,73.0,0.01,-0.81,0
E2626,8.12,0,75.75,0.09,0.65,0
E2627,5.02,2,54.0,-0.18,-1.18,0
E2628,9.01,0,86.625,0.1,0.47,0
E2629,9.03,0,83.5625,0.07,0.84,0
E2630,8.01,0,78.5625,0.01,-0.69,0
E2631,8.7,0,81.875,0.09,1.5,0
E2632,8.03,0,80.6875,0.06,1.64,0
E2633,7.66,0,76.875,-0.05,-1.6,0
E2634,5.9,0,55.25,-0.16,-1.44,0
E2635,4.65,2,51.0,-0.02,-0.23,0
E2636,5.09,2,49.5625,-0.03,-0.35,0
E2637,7.94,0,80.5,0.09,0.51,-1
E2638,6.47,1,75.6875,0.05,0.68,-1
E2639,7.21,1,66.3125,0.09,1.76,0
E2640,7.77,0,77.0,0.06,0.47,0
E2641,7.98,0,81.5625,-0.01,-0.36,0
E2642,8.37,0,79.9375,-0.03,0.22,0
E2643,8.32,0,83.3125,0.07,-0.2,0
E2644,8.16,0,76.9375,0.05,-0.27,-1
E2645,5.73,1,48.25,-0.19,-2.33,2
E2646,7.75,0,78.0,0.0,-0.99,0
E2647,8.08,0,78.8125,0.09,1.24,-1
E2648,7.69,0,74.8125,0.03,1.29,0
E2649,7.54,0,77.125,0.01,-0.14,0
E2650,7.88,0,76.3125,0.02,0.85,0
E2651,8.62,0,81.375,-0.02,0.35,0
E2652,9.36,0,83.0,0.06,1.5,0
E2653,9.02,0,84.25,0.06,1.01,0
E2654,8.24,0,79.6875,-0.04,-1.1,0
E2655,8.73,0,84.9375,0.12,1.34,-1
E2656,7.94,0,82.0625,0.01,-0.29,0
E2657,8.97,0,84.875,0.12,0.87,-1
E2658,7.82,0,74.9375,0.08,1.09,0
E2659,4.88,2,48.5625,-0.15,-1.72,-1
E2660,8.85,0,85.625,0.1,0.66,0
E2661,8.31,0,78.1875,0.02,-0.26,0
E2662,8.38,0,75.875,0.08,0.23,0
E2663,6.49,0,73.375,-0.06,-1.06,1
E2664,5.5,3,48.125,-0.03,-0.76,2
E2665,8.08,0,77.75,0.04,1.19,0
E2666,7.76,0,79.1875,-0.01,0.03,-1
E2667,8.29,0,77.1875,-0.03,0.14,0
E2668,7.61,0,77.3125,0.05,1.01,0
E2669,7.84,0,72.4375,0.06,0.4,0
E2670,8.43,0,76.6875,-0.0,0.72,0
E2671,6.8,0,74.1875,0.03,0.38,-1
E2672,9.23,0,83.8125,0.06,0.92,0
E2673,6.86,1,73.6875,0.04,0.44,0
E2674,5.1,1,52.125,-0.15,-0.32,-1
E2675,7.82,0,72.3125,0.08,0.89,0
E2676,7.53,0,75.375,-0.01,0.26,0
E2677,7.74,0,73.75,0.01,0.73,0
E2678,8.2,0,80.3125,-0.04,-1.29,-1
E2679,7.71,1,73.75,-0.08,-1.32,0
E2680,7.95,0,79.0625,0.03,0.52,0
E2681,8.24,0,73.4375,-0.01,0.63,0
E2682,8.33,0,79.0,0.08,1.91,0
E2683,6.46,0,69.125,-0.1,-0.99,0
E2684,7.57,0,77.3125,0.01,-0.13,-1
E2685,7.17,0,69.75,-0.03,-0.15,0
E2686,6.92,0,71.625,-0.1,-0.21,1
E2687,4.7,1,51.1875,-0.17,-1.41,0
E2688,9.02,0,83.9375,0.06,0.89,0
E2689,8.6,0,87.0,0.07,0.64,0
E2690,9.0,0,88.25,0.06,1.37,0
E2691,8.3,0,79.9375,0.03,0.82,0
E2692,8.64,0,84.0,0.09,1.57,0
E2693,7.92,0,80.8125,-0.05,-1.32,0
E2694,7.32,0,74.3125,-0.01,0.87,0
E2695,5.72,1,53.6875,0.04,1.18,-1
E2696,5.05,2,54.8125,-0.07,-0.61,0
E2697,7.98,0,76.125,0.05,0.71,-1
E2698,7.76,0,76.4375,-0.0,0.49,0
E2699,7.74,0,83.6875,0.07,1.09,0
E2700,7.54,0,79.625,0.07,0.77,0
E2701,6.93,0,68.0625,0.0,-0.44,0
E2702,6.53,1,74.0625,0.1,0.26,-1
E2703,7.82,0,79.5625,-0.03,-1.14,0
E2704,9.14,0,86.9375,0.0,0.18,0
E2705,5.34,2,55.0625,-0.01,-0.78,0
E2706,8.33,0,72.625,0.07,1.51,0
E2707,7.9,0,79.375,-0.03,-0.7,0
E2708,5.22,3,54.8125,-0.13,-0.67,-1
E2709,8.07,0,81.125,-0.05,-1.47,0
E2710,6.49,1,71.3125,-0.04,-0.31,-1
E2711,7.4,0,74.6875,0.07,0.52,-1
E2712,8.66,0,88.8125,0.08,0.62,0
E2713,8.47,0,78.0625,0.0,0.68,0
E2714,8.89,0,83.3125,0.06,1.27,0
E2715,5.29,0,54.3125,-0.2,-0.48,0
E2716,9.28,0,83.0625,0.04,-0.49,0
E2717,5.56,1,52.5625,-0.04,-0.4,0
E2718,7.74,0,75.5625,0.1,1.16,0
E2719,7.53,0,80.1875,0.08,0.77,0
E2720,8.57,0,76.25,-0.05,-0.86,0
E2721,9.76,0,87.5625,0.13,2.17,0
E2722,8.06,0,81.375,0.07,1.92,0
E2723,8.01,0,80.375,0.07,1.1,-1
E2724,7.77,0,74.5,0.02,0.56,0
E2725,9.15,0,89.0,0.06,1.65,0
E2726,8.42,0,79.1875,-0.0,0.9,0
E2727,6.96,0,70.9375,-0.09,-0.43,-1
E2728,5.41,0,54.5,-0.14,-1.42,-1
E2729,8.0,0,75.875,-0.01,-0.35,0
E2730,7.64,0,74.625,0.02,0.2,0
E2731,9.02,0,85.9375,0.11,1.29,0
E2732,8.25,0,79.0625,0.02,1.12,0
E2733,9.13,0,81.0625,0.01,-0.18,-1
E2734,7.1,0,77.0625,0.09,0.68,0
E2735,6.53,0,69.0,0.09,1.26,0
E2736,7.9,0,80.9375,0.07,1.53,0
E2737,8.35,0,78.8125,0.1,0.62,0
